id;ps;problem
1895;72;1859
1896;73;1850
1897;73;1843
1898;73;1860
1899;73;1844
1900;73;1845
1901;72;1857
1902;72;1858
1903;73;1853
1904;71;1912
1905;71;1914
1906;71;1894
1907;71;1916
1908;71;1892
1909;71;1901
1910;71;1896
1911;71;1908
1912;71;1915
1913;71;1897
1914;71;1886
1915;71;1909
1916;71;1917
1917;71;1887
1918;71;1913
1919;71;1918
1920;71;1895
1921;71;1890
1922;71;1891
1923;71;1849
1924;71;1888
1925;71;1893
1926;71;1902
1927;71;1920
1928;71;1907
1929;71;1889
1930;71;1903
1931;71;1899
1932;66;2022
1933;66;2010
1934;67;2143
1935;66;2004
1936;66;2152
1937;67;2149
1938;66;1984
1939;66;2119
1940;66;1948
1941;66;2158
1942;66;2148
1943;66;2154
1944;66;2105
1945;66;2115
1946;66;1952
1947;66;1985
1948;66;2150
1949;66;1957
1950;66;2027
1951;66;1925
1952;66;2103
1953;66;1991
1954;66;1933
1955;66;2100
1956;66;1931
1957;66;1930
1958;66;2156
1959;66;2007
1960;66;1949
1961;66;1935
1962;66;2000
1963;67;1938
1964;66;1926
1965;66;1953
1966;66;1944
1967;66;2118
1968;66;1932
1969;66;1941
1970;66;1966
1971;66;1940
1972;66;1950
1973;66;1943
1974;66;1962
1975;66;1942
1976;66;1992
1977;66;1945
1978;66;1924
1979;66;1946
1980;66;1934
1981;66;2113
1982;66;2117
1983;68;2187
1984;68;1988
1985;67;2127
1986;67;1997
1987;67;1954
1988;67;2160
1989;67;2184
1990;68;1961
1991;68;2099
1992;67;1971
1993;67;2062
1994;68;1964
1995;67;2121
1996;68;2097
1997;67;1989
1998;67;2183
1999;67;2155
2000;67;2168
2001;68;2120
2002;67;2011
2003;67;2020
2004;67;2109
2005;67;1973
2006;67;1993
2007;67;2003
2008;67;2151
2009;68;1958
2010;67;2012
2011;67;1927
2012;67;1995
2013;67;2166
2014;67;2112
2015;67;2167
2016;67;2015
2017;67;1982
2018;67;2124
2019;67;2144
2020;67;2110
2021;67;1947
2022;67;2145
2023;67;1979
2024;67;1986
2025;67;2190
2026;67;1987
2027;67;2122
2028;67;2161
2029;67;2013
2030;67;1928
2031;67;1937
2032;66;2162
2033;67;2142
2034;67;1965
2035;67;1998
2036;66;2147
2037;67;2014
2038;67;1994
2039;67;2157
2040;67;1939
2041;67;1996
2042;67;1974
2043;67;2153
2044;67;1967
2045;67;2017
2046;67;1970
2047;66;1990
2048;67;2021
2049;67;1999
2050;67;2023
2051;67;1972
2052;67;1936
2053;67;2136
2054;67;2165
2055;67;2108
2056;68;1841
2057;68;1842
2058;68;1839
2059;68;1840
2060;68;1929
2061;68;2159
2062;68;1976
2063;68;2131
2064;68;1977
2065;68;2193
2066;68;2104
2067;68;2130
2068;68;2111
2069;68;2002
2070;68;2191
2071;68;2096
2072;68;2026
2073;68;2009
2074;68;2107
2075;68;1968
2076;68;2123
2077;68;1978
2078;68;2141
2079;68;1980
2080;68;2192
2081;68;2101
2082;68;2129
2083;68;2106
2084;68;1981
2085;68;2125
2086;68;2139
2087;68;2008
2088;68;2005
2089;68;2137
2090;68;2146
2091;68;1969
2092;68;2114
2093;68;2126
2094;68;1959
2095;68;2019
2096;68;2116
2097;68;1983
2098;68;2138
2099;68;2018
2100;68;2128
2101;68;2024
2102;68;2140
2103;68;1955
2104;68;1960
2105;68;2001
2106;68;2016
2107;68;1956
2108;68;2098
2109;68;2135
2110;68;2451
2111;78;2625
2112;78;2577
2113;78;2669
2114;78;2663
2115;78;2621
2116;78;2671
2117;78;2612
2118;79;2648
2119;78;2622
2120;78;2615
2121;78;2590
2122;78;2670
2123;78;2613
2124;78;2614
2125;78;2627
2126;78;2624
2127;78;2620
2128;78;2568
2129;78;2592
2130;78;2619
2131;78;2634
2132;78;2609
2133;78;2676
2134;78;2582
2135;78;2675
2136;78;2589
2137;78;2626
2138;78;2677
2139;78;2573
2140;78;2779
2141;78;2736
2142;78;2616
2143;78;2576
2144;78;2569
2145;78;2586
2146;78;2575
2147;78;2578
2148;78;2594
2149;78;2565
2150;78;2567
2151;79;2600
2152;79;2571
2153;79;2656
2154;80;2741
2155;80;2688
2156;79;2597
2157;80;2610
2158;79;2673
2159;79;2661
2160;79;2679
2161;79;2591
2162;80;2682
2163;79;2655
2164;79;2629
2165;79;2642
2166;79;2640
2167;79;2660
2168;79;2599
2169;79;2641
2170;79;2659
2171;79;2633
2172;79;2662
2173;79;2651
2174;79;2666
2175;79;2584
2176;79;2628
2177;79;2604
2178;79;2684
2179;79;2595
2180;79;2631
2181;79;2635
2182;79;2583
2183;79;2608
2184;79;2664
2185;79;2657
2186;79;2618
2187;79;2580
2188;79;2654
2189;78;2639
2190;79;2665
2191;79;2611
2192;79;2658
2193;79;2674
2194;79;2588
2195;79;2636
2196;79;2039
2197;79;2040
2198;79;2043
2199;79;2076
2200;80;2587
2201;80;2598
2202;80;2605
2203;80;2572
2204;80;2606
2205;80;2607
2206;80;2644
2207;80;2681
2208;80;2821
2209;80;2601
2210;80;2617
2211;80;2638
2212;80;2687
2213;80;2686
2214;80;2585
2215;80;2643
2216;80;2630
2217;79;2632
2218;80;2623
2219;80;2602
2220;80;2685
2221;80;2533
2222;80;2672
2223;80;2689
2224;80;2637
2225;80;2579
2226;80;2645
2227;80;2574
2228;80;2683
2229;80;2668
2230;80;2667
2231;80;2570
2232;80;2680
2233;80;2690
2234;80;2653
2235;75;2543
2236;75;2494
2237;74;2515
2238;74;2440
2239;74;2553
2240;74;2460
2241;74;2495
2242;74;2519
2243;74;2516
2244;74;2534
2245;74;2535
2246;74;2487
2247;74;2803
2248;74;2559
2249;74;2475
2250;74;2548
2251;74;2514
2252;74;2544
2253;74;2510
2254;74;2555
2255;74;2491
2256;74;2493
2257;74;2512
2258;74;2558
2259;74;2503
2260;74;2581
2261;74;2467
2262;74;2526
2263;74;2547
2264;74;2486
2265;74;2500
2266;74;2453
2267;74;2556
2268;74;2531
2269;74;2524
2270;74;2538
2271;74;2446
2272;74;2525
2273;74;2441
2274;74;2509
2275;74;2518
2276;74;2507
2277;74;2498
2278;74;2456
2279;74;2528
2280;75;2566
2281;75;2445
2282;75;2530
2283;75;2437
2284;75;2561
2285;75;2557
2286;75;2554
2287;75;2564
2288;75;2443
2289;75;2444
2290;75;2448
2291;75;2450
2292;75;2517
2293;75;2536
2294;75;2562
2295;75;2541
2296;75;2550
2297;75;2532
2298;75;2805
2299;75;2529
2300;75;2520
2301;75;2485
2302;75;2505
2303;75;2563
2304;75;2540
2305;75;2449
2306;75;2522
2307;75;2546
2308;75;2439
2309;75;2521
2310;75;2560
2311;75;2470
2312;75;2527
2313;74;2511
2314;75;2542
2315;75;2552
2316;75;2442
2317;75;2447
2318;75;2539
2319;70;2072
2320;69;2094
2321;69;2050
2322;69;2060
2323;69;2088
2324;70;2172
2325;69;2030
2326;70;2182
2327;69;2081
2328;70;2084
2329;70;2063
2330;69;2189
2331;69;2174
2332;69;2048
2333;69;2092
2334;69;2186
2335;69;2029
2336;69;2041
2337;69;2079
2338;69;2049
2339;69;2059
2340;70;2132
2341;69;2033
2342;69;2032
2343;69;2080
2344;69;2085
2345;69;2181
2346;69;2188
2347;69;2028
2348;69;2031
2349;69;1963
2350;69;2164
2351;69;2175
2352;69;2058
2353;69;2173
2354;69;2551
2355;70;2054
2356;69;2102
2357;70;2089
2358;70;2047
2359;70;2065
2360;70;2066
2361;70;2051
2362;70;2082
2363;70;2068
2364;70;2070
2365;70;2177
2366;70;2053
2367;70;2044
2368;70;2171
2369;70;2093
2370;70;2178
2371;70;2087
2372;70;2095
2373;70;2046
2374;70;2083
2375;70;2074
2376;70;2069
2377;70;2163
2378;70;2073
2379;70;2176
2380;70;2034
2381;70;2090
2382;70;2052
2383;70;2086
2384;70;2045
2385;70;2077
2386;70;2061
2387;70;2055
2388;70;2064
2389;70;2035
2390;70;2169
2391;70;2179
2392;70;2185
2393;70;2091
2394;70;2133
2395;70;2067
2396;70;2042
2397;70;2075
2398;70;2078
2399;70;2071
2400;70;2180
2401;70;2134
2402;76;2799
2403;76;2836
2404;76;2492
2405;76;2596
2406;76;2827
2407;77;2794
2408;76;2824
2409;76;2833
2410;76;2809
2411;77;2793
2412;76;2454
2413;76;2593
2414;76;2834
2415;77;2785
2416;76;2835
2417;76;2787
2418;76;2820
2419;76;2810
2420;76;2788
2421;76;2802
2422;76;2819
2423;76;2782
2424;76;2786
2425;76;2804
2426;76;2832
2427;76;2469
2428;76;2807
2429;76;2508
2430;76;2817
2431;76;2822
2432;76;2789
2433;76;2528
2434;76;2798
2435;76;2490
2436;76;2800
2437;76;2455
2438;76;2812
2439;76;2797
2440;76;2815
2441;76;2506
2442;76;2823
2443;76;2828
2444;76;2496
2445;76;2796
2446;76;2502
2447;76;2791
2448;76;2497
2449;76;2504
2450;76;2830
2451;76;2473
2452;76;2477
2453;76;2464
2454;77;2784
2455;77;2813
2456;77;2839
2457;77;2474
2458;77;2843
2459;77;2806
2460;77;2790
2461;77;2478
2462;77;2842
2463;77;2483
2464;77;2783
2465;77;2479
2466;77;2801
2467;77;2523
2468;77;2481
2469;77;2482
2470;77;2792
2471;77;2825
2472;77;2795
2473;77;2837
2474;77;2808
2475;77;2838
2476;77;2488
2477;77;2465
2478;77;2459
2479;77;2811
2480;77;2844
2481;77;2457
2482;77;2462
2483;77;2816
2484;77;2818
2485;77;2826
2486;77;1851
2487;77;2489
2488;77;2476
2489;77;2480
2490;77;2501
2491;77;2458
2492;77;2829
2493;77;2778
2494;77;2781
2495;77;2461
2496;77;1951
2497;77;2840
2498;76;2037
2499;76;2036
2500;76;2038
2501;77;2742
2502;77;2814
2503;77;2780
2504;77;2468
2505;77;2499
2506;77;2484
2507;77;2471
2508;77;2831
2509;2;214
2510;1;27
2511;2;2278
2512;1;196
2513;1;91
2514;3;198
2515;1;2253
2516;1;2277
2517;1;369
2518;1;65
2519;1;81
2520;1;275
2521;1;2268
2522;1;290
2523;1;5
2524;1;197
2525;1;78
2526;1;79
2527;1;89
2528;1;97
2529;1;95
2530;1;92
2531;1;2262
2532;1;2240
2533;1;111
2534;1;272
2535;1;30
2536;1;2269
2537;1;86
2538;1;61
2539;1;88
2540;1;80
2541;1;44
2542;1;62
2543;1;2274
2544;1;210
2545;1;93
2546;1;2272
2547;1;2273
2548;1;34
2549;1;94
2550;1;59
2551;1;90
2552;1;87
2553;1;105
2554;1;76
2555;1;345
2556;1;2264
2557;1;28
2558;1;29
2559;1;3900
2560;1;2276
2561;1;85
2562;1;48
2563;1;58
2564;1;60
2565;1;71
2566;1;26
2567;1;84
2568;1;174
2569;1;389
2570;1;63
2571;1;276
2572;1;67
2573;1;42
2574;1;69
2575;1;70
2576;1;57
2577;1;31
2578;1;104
2579;1;74
2580;1;3
2581;1;25
2582;1;339
2583;1;107
2584;1;75
2585;1;350
2586;1;77
2587;1;64
2588;1;68
2589;1;66
2590;3;100
2591;2;2275
2592;3;282
2593;3;109
2594;3;53
2595;3;4
2596;2;329
2597;2;218
2598;3;2246
2599;2;195
2600;3;43
2601;2;185
2602;2;2257
2603;2;361
2604;3;73
2605;2;2234
2606;2;19
2607;3;72
2608;2;310
2609;2;32
2610;2;20
2611;2;386
2612;3;2267
2613;2;2256
2614;3;110
2615;2;50
2616;2;302
2617;2;108
2618;2;2259
2619;2;33
2620;2;381
2621;2;2261
2622;2;354
2623;2;288
2624;2;21
2625;2;273
2626;2;17
2627;2;279
2628;2;47
2629;2;173
2630;2;2241
2631;2;2
2632;2;294
2633;2;49
2634;2;308
2635;2;318
2636;2;278
2637;2;240
2638;2;744
2639;2;254
2640;2;18
2641;2;274
2642;2;374
2643;2;305
2644;2;285
2645;2;220
2646;2;2247
2647;2;178
2648;2;24
2649;2;1
2650;2;409
2651;2;54
2652;2;52
2653;2;176
2654;2;364
2655;2;2260
2656;2;207
2657;2;106
2658;2;180
2659;2;16
2660;2;22
2661;2;45
2662;2;277
2663;2;36
2664;2;2271
2665;2;2270
2666;2;51
2667;2;200
2668;2;324
2669;2;250
2670;2;192
2671;2;191
2672;2;237
2673;2;229
2674;2;227
2675;2;194
2676;2;245
2677;2;257
2678;2;188
2679;2;242
2680;2;232
2681;3;2263
2682;3;2266
2683;3;3899
2684;3;2242
2685;3;2265
2686;3;46
2687;3;2238
2688;3;399
2689;3;2244
2690;3;2237
2691;3;248
2692;3;102
2693;3;396
2694;3;96
2695;3;37
2696;3;101
2697;3;41
2698;3;40
2699;3;38
2700;3;3902
2701;3;2236
2702;3;2248
2703;3;2239
2704;3;2258
2705;3;2250
2706;3;2249
2707;3;2245
2708;3;2252
2709;3;2251
2710;3;99
2711;3;298
2712;3;280
2713;3;35
2714;3;3904
2715;3;335
2716;3;3905
2717;3;56
2718;3;2255
2719;3;2254
2720;3;3903
2721;3;2235
2722;3;3901
2723;3;204
2724;4;452
2725;4;154
2726;5;135
2727;4;157
2728;4;2342
2729;5;439
2730;4;158
2731;4;116
2732;5;463
2733;4;124
2734;4;130
2735;4;132
2736;4;148
2737;4;3906
2738;4;149
2739;4;718
2740;4;2353
2741;5;449
2742;4;118
2743;5;719
2744;4;134
2745;5;453
2746;4;159
2747;4;160
2748;4;162
2749;4;131
2750;4;468
2751;4;120
2752;4;129
2753;4;3908
2754;4;447
2755;4;715
2756;4;114
2757;4;126
2758;4;167
2759;4;152
2760;4;465
2761;4;139
2762;4;117
2763;4;458
2764;4;2344
2765;4;451
2766;4;454
2767;4;151
2768;4;121
2769;4;146
2770;4;137
2771;4;725
2772;4;141
2773;4;125
2774;4;441
2775;4;138
2776;4;145
2777;4;467
2778;4;122
2779;4;153
2780;4;726
2781;4;714
2782;4;438
2783;4;166
2784;4;147
2785;4;450
2786;4;143
2787;4;724
2788;4;709
2789;4;168
2790;4;163
2791;4;444
2792;4;720
2793;4;713
2794;4;150
2795;4;2349
2796;4;747
2797;4;165
2798;4;119
2799;4;717
2800;4;115
2801;4;2356
2802;4;462
2803;4;457
2804;4;446
2805;4;710
2806;4;164
2807;4;464
2808;4;144
2809;4;112
2810;4;466
2811;4;440
2812;4;2351
2813;4;136
2814;4;2357
2815;5;3911
2816;5;3917
2817;5;3918
2818;5;3909
2819;5;2343
2820;5;2346
2821;5;3912
2822;5;2345
2823;5;3916
2824;5;3913
2825;5;2348
2826;5;459
2827;5;437
2828;5;3910
2829;5;140
2830;5;3919
2831;5;456
2832;5;443
2833;5;448
2834;5;2358
2835;5;711
2836;5;133
2837;5;156
2838;5;3915
2839;5;442
2840;5;723
2841;5;127
2842;5;445
2843;5;123
2844;5;155
2845;5;142
2846;5;3914
2847;5;161
2848;5;128
2849;5;716
2850;5;461
2851;5;3907
2852;5;460
2853;5;2354
2854;5;455
2855;5;2355
2856;5;727
2857;5;2350
2858;5;2352
2859;6;478
2860;6;706
2861;6;269
2862;6;489
2863;6;244
2864;7;471
2865;7;2307
2866;6;500
2867;6;230
2868;6;256
2869;7;470
2870;6;3920
2871;7;2306
2872;6;202
2873;6;2311
2874;6;731
2875;6;243
2876;6;247
2877;6;708
2878;6;235
2879;7;2302
2880;6;249
2881;6;484
2882;6;2320
2883;6;267
2884;7;502
2885;6;488
2886;7;234
2887;6;182
2888;6;2303
2889;6;2304
2890;6;228
2891;6;2308
2892;6;728
2893;6;223
2894;6;215
2895;6;503
2896;6;258
2897;6;472
2898;6;241
2899;6;485
2900;6;736
2901;6;189
2902;6;259
2903;6;729
2904;6;199
2905;6;2305
2906;6;183
2907;6;264
2908;6;491
2909;6;2315
2910;6;734
2911;6;201
2912;6;261
2913;6;222
2914;6;479
2915;6;262
2916;6;255
2917;6;266
2918;6;3921
2919;6;224
2920;6;733
2921;6;742
2922;6;271
2923;6;187
2924;6;499
2925;6;480
2926;6;246
2927;6;497
2928;6;469
2929;6;219
2930;6;208
2931;6;493
2932;6;217
2933;6;2310
2934;6;238
2935;6;226
2936;6;225
2937;6;745
2938;6;481
2939;6;730
2940;6;2316
2941;6;211
2942;6;473
2943;6;475
2944;6;2319
2945;6;746
2946;6;216
2947;6;213
2948;6;498
2949;6;206
2950;6;236
2951;6;221
2952;6;741
2953;6;212
2954;6;205
2955;6;2314
2956;6;494
2957;6;735
2958;6;495
2959;6;209
2960;6;239
2961;6;482
2962;6;203
2963;7;3932
2964;7;3931
2965;7;2309
2966;7;2321
2967;7;231
2968;7;2322
2969;7;3927
2970;7;3930
2971;7;3929
2972;7;704
2973;7;2298
2974;7;252
2975;7;2300
2976;7;496
2977;7;193
2978;7;263
2979;7;233
2980;7;253
2981;7;490
2982;7;707
2983;7;3928
2984;7;3922
2985;7;260
2986;7;265
2987;7;177
2988;7;476
2989;7;270
2990;7;2301
2991;7;705
2992;7;181
2993;7;186
2994;7;2313
2995;7;474
2996;7;184
2997;7;3926
2998;7;501
2999;7;487
3000;7;175
3001;7;483
3002;7;268
3003;7;251
3004;7;492
3005;7;2299
3006;7;2312
3007;7;477
3008;7;743
3009;7;2318
3010;6;2317
3011;9;518
3012;9;281
3013;9;2331
3014;8;316
3015;8;284
3016;9;304
3017;9;289
3018;8;295
3019;9;522
3020;8;540
3021;8;3934
3022;9;2332
3023;8;2328
3024;8;2326
3025;8;301
3026;8;293
3027;8;3940
3028;8;299
3029;9;562
3030;8;326
3031;8;566
3032;8;539
3033;8;309
3034;8;568
3035;8;300
3036;8;2333
3037;8;535
3038;8;327
3039;8;317
3040;8;325
3041;8;328
3042;8;313
3043;8;283
3044;8;2325
3045;8;515
3046;8;311
3047;8;2334
3048;8;322
3049;8;312
3050;8;525
3051;8;307
3052;8;2329
3053;8;543
3054;8;552
3055;8;548
3056;8;314
3057;8;521
3058;8;292
3059;8;315
3060;8;556
3061;8;507
3062;8;3933
3063;8;544
3064;8;513
3065;8;534
3066;8;509
3067;8;512
3068;8;506
3069;8;508
3070;8;541
3071;8;2340
3072;8;559
3073;8;2337
3074;8;519
3075;8;563
3076;8;532
3077;8;2341
3078;8;536
3079;8;504
3080;8;524
3081;8;537
3082;8;530
3083;8;561
3084;8;557
3085;8;2335
3086;8;555
3087;8;565
3088;8;558
3089;8;516
3090;8;528
3091;8;560
3092;8;567
3093;8;545
3094;8;505
3095;8;546
3096;8;510
3097;8;551
3098;8;570
3099;9;3944
3100;9;517
3101;9;291
3102;9;2324
3103;9;2323
3104;9;533
3105;9;2327
3106;9;571
3107;9;3941
3108;9;3937
3109;9;286
3110;9;2339
3111;9;3942
3112;9;542
3113;9;323
3114;9;523
3115;9;520
3116;9;3938
3117;9;3936
3118;9;306
3119;9;538
3120;9;3935
3121;9;320
3122;9;511
3123;9;526
3124;9;297
3125;9;296
3126;9;3943
3127;9;319
3128;9;321
3129;9;531
3130;9;569
3131;9;3939
3132;9;287
3133;8;3946
3134;9;527
3135;9;3945
3136;9;514
3137;9;550
3138;9;2336
3139;9;529
3140;8;554
3141;9;572
3142;9;549
3143;9;547
3144;9;2338
3145;9;1352
3146;11;336
3147;11;377
3148;10;359
3149;11;584
3150;10;348
3151;10;355
3152;11;2212
3153;10;373
3154;10;600
3155;10;362
3156;11;372
3157;10;340
3158;10;2202
3159;10;376
3160;10;2198
3161;10;593
3162;10;576
3163;10;353
3164;10;598
3165;10;646
3166;10;2216
3167;10;356
3168;10;334
3169;10;352
3170;10;2203
3171;10;357
3172;10;594
3173;10;616
3174;10;358
3175;10;590
3176;10;370
3177;10;2215
3178;10;371
3179;10;2233
3180;10;602
3181;10;2214
3182;10;331
3183;10;363
3184;10;365
3185;10;621
3186;10;2218
3187;10;2210
3188;10;2196
3189;10;2207
3190;10;617
3191;10;628
3192;10;351
3193;10;2204
3194;10;349
3195;10;332
3196;10;341
3197;10;582
3198;10;2208
3199;10;587
3200;10;591
3201;10;596
3202;10;575
3203;10;360
3204;10;2199
3205;10;2213
3206;10;578
3207;10;2197
3208;10;651
3209;10;2195
3210;10;622
3211;10;581
3212;10;2205
3213;10;573
3214;10;3951
3215;10;574
3216;10;657
3217;10;2211
3218;10;610
3219;10;330
3220;10;2201
3221;10;3947
3222;11;347
3223;11;3952
3224;11;2229
3225;11;2221
3226;11;2226
3227;11;2228
3228;11;2227
3229;11;2219
3230;11;378
3231;11;2224
3232;11;2230
3233;11;648
3234;11;3949
3235;11;375
3236;11;2225
3237;11;2223
3238;11;2231
3239;11;2232
3240;11;333
3241;11;2222
3242;11;652
3243;11;3950
3244;11;344
3245;11;366
3246;11;577
3247;11;3948
3248;11;2220
3249;11;337
3250;11;641
3251;11;346
3252;11;338
3253;11;629
3254;11;368
3255;11;603
3256;11;367
3257;11;595
3258;11;343
3259;11;604
3260;11;580
3261;11;636
3262;11;605
3263;11;2217
3264;11;637
3265;11;586
3266;11;579
3267;11;588
3268;11;2200
3269;11;592
3270;11;632
3271;11;2209
3272;11;2194
3273;11;2206
3274;13;2367
3275;12;3959
3276;13;388
3277;13;3954
3278;13;2394
3279;13;3956
3280;12;748
3281;12;2382
3282;12;2393
3283;13;390
3284;12;3972
3285;13;418
3286;13;404
3287;12;384
3288;13;620
3289;13;2366
3290;12;2378
3291;12;410
3292;12;382
3293;12;393
3294;12;2377
3295;12;391
3296;12;387
3297;13;3969
3298;12;3971
3299;12;640
3300;12;3963
3301;12;3958
3302;12;407
3303;12;2387
3304;12;749
3305;12;623
3306;12;405
3307;13;3960
3308;12;2379
3309;12;420
3310;12;380
3311;12;656
3312;12;403
3313;12;642
3314;12;643
3315;12;413
3316;12;414
3317;12;416
3318;12;2381
3319;12;694
3320;12;402
3321;12;611
3322;12;612
3323;12;417
3324;12;411
3325;12;701
3326;12;613
3327;12;408
3328;12;412
3329;12;2398
3330;12;645
3331;12;695
3332;12;703
3333;12;633
3334;12;2371
3335;12;697
3336;12;618
3337;12;750
3338;12;2383
3339;12;2374
3340;12;3975
3341;12;702
3342;12;383
3343;12;700
3344;12;2384
3345;12;401
3346;12;379
3347;12;698
3348;12;619
3349;12;696
3350;12;2373
3351;12;631
3352;12;2375
3353;13;2361
3354;13;3955
3355;13;3974
3356;13;2391
3357;13;3967
3358;13;3965
3359;13;3966
3360;13;397
3361;13;650
3362;13;2368
3363;13;2386
3364;13;3970
3365;13;2390
3366;13;3968
3367;13;3962
3368;13;423
3369;13;2369
3370;13;2360
3371;13;2388
3372;13;653
3373;13;3973
3374;13;2397
3375;13;639
3376;13;2395
3377;13;655
3378;13;419
3379;13;2370
3380;13;2392
3381;13;2359
3382;13;615
3383;13;3957
3384;13;2389
3385;13;2362
3386;13;2363
3387;13;394
3388;13;2396
3389;13;3964
3390;13;3961
3391;13;422
3392;13;2364
3393;13;400
3394;13;2385
3395;13;2365
3396;13;385
3397;13;395
3398;13;421
3399;13;638
3400;13;398
3401;13;392
3402;13;635
3403;13;3953
3404;13;415
3405;13;647
3406;13;649
3407;13;627
3408;13;406
3409;13;630
3410;13;3976
3411;13;2372
3412;13;2380
3413;13;699
3414;13;2376
3415;14;427
3416;15;430
3417;15;435
3418;14;660
3419;14;672
3420;14;675
3421;15;661
3422;14;2282
3423;14;3980
3424;14;2284
3425;14;659
3426;14;678
3427;14;676
3428;14;689
3429;14;424
3430;14;429
3431;14;688
3432;14;2288
3433;14;664
3434;14;428
3435;14;679
3436;14;2294
3437;14;2280
3438;14;690
3439;14;673
3440;14;426
3441;14;693
3442;14;425
3443;14;687
3444;14;668
3445;14;671
3446;14;662
3447;14;674
3448;14;3978
3449;14;3982
3450;14;2279
3451;14;2289
3452;14;2287
3453;14;2291
3454;14;667
3455;14;681
3456;14;3983
3457;14;666
3458;15;2292
3459;15;2293
3460;15;683
3461;15;433
3462;15;658
3463;15;2296
3464;15;2297
3465;15;432
3466;15;3979
3467;15;431
3468;15;682
3469;15;3986
3470;15;2295
3471;15;670
3472;15;434
3473;15;3987
3474;15;684
3475;15;436
3476;15;680
3477;15;2290
3478;15;2281
3479;15;2283
3480;15;3981
3481;15;686
3482;15;685
3483;15;3984
3484;15;3985
3485;15;3977
3486;15;2285
3487;39;2954
3488;39;2949
3489;39;2856
3490;39;2957
3491;39;2947
3492;39;2941
3493;39;2921
3494;39;2916
3495;39;2882
3496;39;2945
3497;39;2946
3498;39;2870
3499;39;2981
3500;39;2959
3501;39;2992
3502;39;2897
3503;39;3002
3504;39;2944
3505;39;2979
3506;39;2984
3507;39;2928
3508;39;2862
3509;39;2919
3510;39;2936
3511;39;2991
3512;39;3008
3513;39;2925
3514;39;2896
3515;39;2993
3516;39;2850
3517;39;2942
3518;39;2933
3519;39;2931
3520;39;2939
3521;39;2846
3522;39;2950
3523;39;2875
3524;39;2930
3525;39;2980
3526;39;2948
3527;39;2903
3528;39;2854
3529;39;2884
3530;39;2985
3531;39;2883
3532;39;2937
3533;39;2860
3534;39;2874
3535;39;2929
3536;39;2965
3537;39;2998
3538;39;3001
3539;39;2871
3540;61;3464
3541;61;3497
3542;61;3465
3543;61;3405
3544;61;3501
3545;61;3443
3546;61;3422
3547;61;3420
3548;61;3407
3549;61;3449
3550;61;3425
3551;61;3416
3552;61;3490
3553;61;3444
3554;61;3426
3555;61;3438
3556;61;3447
3557;61;3409
3558;61;3460
3559;61;3424
3560;61;3437
3561;61;3417
3562;61;3406
3563;61;3494
3564;61;3432
3565;61;3433
3566;61;3445
3567;61;3446
3568;61;3435
3569;61;3410
3570;61;3442
3571;61;3448
3572;62;3463
3573;62;3403
3574;62;3421
3575;62;3455
3576;62;3419
3577;62;3458
3578;62;3451
3579;62;3408
3580;62;3434
3581;62;3413
3582;62;3412
3583;62;3456
3584;62;3402
3585;62;3450
3586;62;3462
3587;62;3436
3588;62;3441
3589;62;3461
3590;62;3457
3591;62;3404
3592;62;3454
3593;62;3431
3594;62;3411
3595;62;3459
3596;62;3453
3597;62;3428
3598;62;3418
3599;62;3429
3600;62;3423
3601;62;3440
3602;62;3427
3603;62;3439
3604;62;3475
3605;62;3452
3606;62;3430
3607;16;4282
3608;16;4283
3609;17;4284
3610;16;4285
3611;16;4286
3612;16;4287
3613;16;4288
3614;16;4289
3615;16;4290
3616;16;4291
3617;16;4292
3618;18;4293
3619;16;4294
3620;18;4295
3621;16;4296
3622;18;4297
3623;16;4298
3624;17;4299
3625;16;4300
3626;16;4301
3627;18;4302
3628;16;4303
3629;17;4304
3630;16;4305
3631;18;4306
3632;16;4307
3633;17;4308
3634;17;4309
3635;16;4310
3636;16;4311
3637;17;4312
3638;17;4313
3639;16;4314
3640;18;4315
3641;18;4316
3642;18;4317
3643;17;4318
3644;18;4319
3645;16;4320
3646;18;4321
3647;17;4322
3648;16;4323
3649;16;4324
3650;17;4325
3651;16;4326
3652;16;4327
3653;16;4328
3654;17;4329
3655;18;4330
3656;17;4331
3657;18;4332
3658;16;4333
3659;16;4334
3660;17;4335
3661;16;4336
3662;17;4337
3663;18;4338
3664;16;4339
3665;18;4340
3666;18;4341
3667;17;4342
3668;17;4343
